id,title,description,category,tags
316,Logistics: Pilot Rollout bottleneck #316,Scenario 316 (Logistics). City Innovation Offices cite underfunded change management while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,15"
317,Genomics: Post-Merger Integration bottleneck #317,Scenario 317 (Genomics). Sme Federations cite missing interoperability standards while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,16"
318,Cybersecurity: Post-Merger Integration bottleneck #318,Scenario 318 (Cybersecurity). City Innovation Offices cite data residency conflicts while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,17"
319,Agriculture: Discovery bottleneck #319,Scenario 319 (Agriculture). Teacher Cooperatives cite vendor lock-in risk while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,18"
320,General: Regulatory Refresh bottleneck #320,Scenario 320 (General). Provincial Regulators cite missing interoperability standards while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,19"
321,Healthcare: Post-Merger Integration bottleneck #321,Scenario 321 (Healthcare). Teacher Cooperatives cite unclear procurement rules while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,20"
322,Education: Legacy Migration bottleneck #322,Scenario 322 (Education). City Innovation Offices cite data residency conflicts while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,21"
323,Technology: Scale-Up bottleneck #323,Scenario 323 (Technology). Sme Federations cite vendor lock-in risk while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,22"
324,Sustainability: Legacy Migration bottleneck #324,Scenario 324 (Sustainability). Industry Alliances cite talent retention in remote hubs while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,23"
325,FinTech: Regulatory Refresh bottleneck #325,Scenario 325 (FinTech). Ngo Consortia cite weak outcome baselines while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,FinTech,"fintech,policy,innovation,synthetic,24"
326,Logistics: Discovery bottleneck #326,Scenario 326 (Logistics). Sme Federations cite weak outcome baselines while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,25"
327,Genomics: Legacy Migration bottleneck #327,Scenario 327 (Genomics). Ngo Consortia cite unclear procurement rules while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,26"
328,Cybersecurity: Discovery bottleneck #328,Scenario 328 (Cybersecurity). Ngo Consortia cite weak outcome baselines while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,27"
329,Agriculture: Scale-Up bottleneck #329,Scenario 329 (Agriculture). Sme Federations cite talent retention in remote hubs while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,28"
330,General: Scale-Up bottleneck #330,Scenario 330 (General). Ngo Consortia cite data residency conflicts while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,29"
331,Healthcare: Discovery bottleneck #331,Scenario 331 (Healthcare). University Labs cite fragmented funding cycles while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,30"
332,Education: Discovery bottleneck #332,Scenario 332 (Education). Patient Advocacy Groups cite weak outcome baselines while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,31"
333,Technology: Discovery bottleneck #333,Scenario 333 (Technology). Patient Advocacy Groups cite missing interoperability standards while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,32"
334,Sustainability: Post-Merger Integration bottleneck #334,Scenario 334 (Sustainability). University Labs cite vendor lock-in risk while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,33"
335,FinTech: Scale-Up bottleneck #335,Scenario 335 (FinTech). Provincial Regulators cite data residency conflicts while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,FinTech,"fintech,policy,innovation,synthetic,34"
336,Logistics: Post-Merger Integration bottleneck #336,Scenario 336 (Logistics). Provincial Regulators cite missing interoperability standards while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,35"
337,Genomics: Legacy Migration bottleneck #337,Scenario 337 (Genomics). Patient Advocacy Groups cite talent retention in remote hubs while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,36"
338,Cybersecurity: Pilot Rollout bottleneck #338,Scenario 338 (Cybersecurity). University Labs cite data residency conflicts while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,37"
339,Agriculture: Legacy Migration bottleneck #339,Scenario 339 (Agriculture). Industry Alliances cite fragmented funding cycles while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,38"
340,General: Pilot Rollout bottleneck #340,Scenario 340 (General). University Labs cite talent retention in remote hubs while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,39"
341,Healthcare: Legacy Migration bottleneck #341,Scenario 341 (Healthcare). Provincial Regulators cite talent retention in remote hubs while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,40"
342,Education: Scale-Up bottleneck #342,Scenario 342 (Education). City Innovation Offices cite underfunded change management while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,41"
343,Technology: Regulatory Refresh bottleneck #343,Scenario 343 (Technology). Industry Alliances cite fragmented funding cycles while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,42"
